"","c.zips1..zips2..zips3..zips4."
"1869","13437"
"1870","13403"
"1871","13407"
"1872","13437"
"1873","13407"
"1874","13437"
"1875","13437"
"1876","13403"
"1877","13403"
"1878","13403"
"1879","13407"
"1880","13437"
"1881","13403"
"1882","13507"
"1883","13437"
"1884","13403"
"1885","13509"
"1886","13507"
"1887","13509"
"1888","10117"
"1889","10115"
"1890","10115"
"1891","10179"
"1892","10115"
"1893","10179"
"1894","10557"
"1895","10117"
"1896","10117"
"1897","10117"
"1898","10117"
"1899","10179"
"1900","10179"
"1901","10119"
"1902","10243"
"1903","10115"
"1904","10117"
"1905","10119"
"1906","10117"
"1907","10117"
"1908","10119"
"1909","10179"
"1910","10115"
"1911","10557"
"1912","10557"
"1913","10117"
"1914","10119"
"1915","10119"
"1916","10119"
"1917","10119"
"1918","10117"
"1919","10115"
"1920","10119"
"1921","10119"
"1922","10557"
"1923","10557"
"1924","10557"
"1925","10115"
"1926","10115"
"1927","10115"
"1928","10115"
"1929","10115"
"1930","10115"
"1931","10117"
"1932","10117"
"1933","10115"
"1934","10179"
"1935","10243"
"1936","10179"
"1937","10997"
"1938","10117"
"1939","10117"
"1940","10117"
"1941","10117"
"1942","10117"
"1943","10117"
"1944","10117"
"1945","10117"
"1946","10117"
"1947","10117"
"1948","10439"
"1949","10439"
"1950","10409"
"1951","10249"
"1952","10119"
"1953","10437"
"1954","10439"
"1955","10439"
"1956","10437"
"1957","10439"
"1958","10439"
"1959","10249"
"1960","10439"
"1961","10439"
"1962","10409"
"1963","10439"
"1964","10437"
"1965","10119"
"1966","10405"
"1967","10405"
"1968","10119"
"1969","10405"
"1970","10409"
"1971","10407"
"1972","10409"
"1973","10249"
"1974","10407"
"1975","10439"
"1976","10409"
"1977","10439"
"1978","10439"
"1979","10437"
"1980","10439"
"1981","10119"
"1982","10119"
"1983","10119"
"1984","10119"
"1985","10439"
"1986","10439"
"1987","10439"
"1988","10439"
"1989","10409"
"1990","10409"
"1991","10409"
"1992","10405"
"1993","10405"
"1994","10405"
"1995","10249"
"1996","10407"
"1997","10407"
"1998","10365"
"1999","10317"
"2000","10245"
"2001","10245"
"2002","10243"
"2003","10243"
"2004","10243"
"2005","10365"
"2006","10245"
"2007","10243"
"2008","10243"
"2009","10249"
"2010","10243"
"2011","10243"
"2012","10245"
"2013","10243"
"2014","10243"
"2015","10243"
"2016","10243"
"2017","10245"
"2018","10317"
"2019","10317"
"2020","10243"
"2021","10243"
"2022","10243"
"2023","10249"
"2024","10249"
"2025","10243"
"2026","10365"
"2027","10365"
"2028","10245"
"2029","10245"
"2030","10245"
"2031","10245"
"2032","10245"
"2033","10245"
"2034","10245"
"2035","10245"
"2036","10245"
"2037","10243"
"2038","10243"
"2039","10243"
"2040","10249"
"2041","10247"
"2042","10365"
"2043","10249"
"2044","13187"
"2045","13187"
"2046","13359"
"2047","13187"
"2048","10439"
"2049","13187"
"2050","13187"
"2051","13187"
"2052","13187"
"2053","13156"
"2054","10439"
"2055","13409"
"2056","13187"
"2057","13187"
"2058","13187"
"2059","13187"
"2060","13187"
"2061","13187"
"2062","13187"
"2063","13187"
"2064","13189"
"2065","10439"
"2066","10439"
"2067","10439"
"2068","10439"
"2069","13187"
"2070","13409"
"2071","13189"
"2072","13189"
"2073","13189"
"2074","13187"
"2075","10439"
"2076","13187"
"2077","13158"
"2078","13156"
"2079","13187"
"2080","13187"
"2081","13156"
"2082","13158"
"2083","13156"
"2084","13156"
"2085","13156"
"2086","13156"
"2087","13409"
"2088","13409"
"2089","13187"
"2090","13156"
"2091","13409"
"2092","13156"
"2093","13156"
"2094","13187"
"2095","13187"
"2096","13187"
"2097","13156"
"2098","13156"
"2099","13156"
"2100","13156"
"2101","13158"
"2102","13409"
"2103","13187"
"2104","13156"
"2105","13187"
"2106","13158"
"2107","13439"
"2108","13437"
"2109","13158"
"2110","13158"
"2111","13158"
"2112","13158"
"2113","13156"
"2114","13156"
"2115","13158"
"2116","13158"
"2117","13158"
"2118","13156"
"2119","13156"
"2120","13156"
"2121","13158"
"2122","13158"
"2123","13158"
"2124","13158"
"2125","13158"
"2126","13158"
"2127","13158"
"2128","13158"
"2129","13158"
"2130","13158"
"2131","13159"
"2132","13159"
"2133","13159"
"2134","16552"
"2135","13159"
"2136","16552"
"2137","13159"
"2138","13159"
"2139","13127"
"2140","13127"
"2141","13127"
"2142","13127"
"2143","13127"
"2144","13129"
"2145","13129"
"2146","13156"
"2147","13129"
"2148","13127"
"2149","13127"
"2150","13125"
"2151","13127"
"2152","16341"
"2153","13125"
"2154","13127"
"2155","13125"
"2156","13125"
"2157","13125"
"2158","13125"
"2159","16341"
"2160","13125"
"2161","13125"
"2162","16341"
"2163","13125"
"2164","13125"
"2165","13088"
"2166","13088"
"2167","13088"
"2168","13088"
"2169","13088"
"2170","13088"
"2171","13088"
"2172","13189"
"2173","10409"
"2174","10409"
"2175","13088"
"2176","13088"
"2177","13088"
"2178","13088"
"2179","13189"
"2180","13088"
"2181","13088"
"2182","13088"
"2183","13086"
"2184","13086"
"2185","13189"
"2186","10409"
"2187","10409"
"2188","13088"
"2189","13088"
"2190","13088"
"2191","13088"
"2192","13088"
"2193","13088"
"2194","13088"
"2195","13088"
"2196","13053"
"2197","13088"
"2198","13088"
"2199","13088"
"2200","13189"
"2201","13089"
"2202","13089"
"2203","13089"
"2204","13089"
"2205","13089"
"2206","13189"
"2207","10439"
"2208","13089"
"2209","13129"
"2210","13129"
"2211","13129"
"2212","13129"
"2213","13129"
"2214","13129"
"2215","13129"
"2216","13129"
"2217","13129"
"2218","13125"
"2219","13125"
"2220","13125"
"2221","13125"
"2222","13125"
"2223","13125"
"2224","13125"
"2225","13125"
"2226","13125"
"2227","13125"
"2228","13125"
"2229","13125"
"2230","13125"
"2231","13125"
"2232","13125"
"2233","13125"
"2234","13088"
"2235","13051"
"2236","13125"
"2237","13051"
"2238","13053"
"2239","13053"
"2240","13053"
"2241","13055"
"2242","13053"
"2243","13055"
"2244","13055"
"2245","13053"
"2246","13055"
"2247","13055"
"2248","13051"
"2249","13051"
"2250","13055"
"2251","13055"
"2252","13053"
"2253","13053"
"2254","13053"
"2255","13051"
"2256","13053"
"2257","13053"
"2258","13055"
"2259","13055"
"2260","13055"
"2261","13055"
"2262","13055"
"2263","13055"
"2264","13053"
"2265","13053"
"2266","13053"
"2267","13088"
"2268","10407"
"2269","13088"
"2270","13088"
"2271","13088"
"2272","13055"
"2273","13055"
"2274","13055"
"2275","13055"
"2276","13059"
"2277","13057"
"2278","13059"
"2279","13059"
"2280","13051"
"2281","13051"
"2282","13059"
"2283","13051"
"2284","13051"
"2285","13051"
"2286","13051"
"2287","13059"
"2288","13053"
"2289","13059"
"2290","13059"
"2291","13059"
"2292","13059"
"2293","13059"
"2294","13053"
"2295","13059"
"2296","13059"
"2297","13059"
"2298","13059"
"2299","13059"
"2300","13059"
"2301","13059"
"2302","13053"
"2303","13053"
"2304","13059"
"2305","13057"
"2306","13057"
"2307","13057"
"2308","13059"
"2309","13059"
"2310","10317"
"2311","10319"
"2312","10317"
"2313","10365"
"2314","10319"
"2315","10318"
"2316","10367"
"2317","10315"
"2318","10365"
"2319","10367"
"2320","10365"
"2321","10365"
"2322","13055"
"2323","10319"
"2324","10365"
"2325","10365"
"2326","10319"
"2327","10249"
"2328","10407"
"2329","10247"
"2330","10367"
"2331","10365"
"2332","13055"
"2333","13053"
"2334","13053"
"2335","10365"
"2336","10315"
"2337","10315"
"2338","10365"
"2339","10365"
"2340","10365"
"2341","10365"
"2342","10365"
"2343","10365"
"2344","10365"
"2345","10365"
"2346","10315"
"2347","10319"
"2348","10317"
"2349","10365"
"2350","10319"
"2351","10315"
"2352","10367"
"2353","10365"
"2354","10365"
"2355","10367"
"2356","10365"
"2357","10319"
"2358","10315"
"2359","10315"
"2360","10318"
"2361","10318"
"2362","10315"
"2363","10318"
"2364","10318"
"2365","10315"
"2366","10319"
"2367","10319"
"2368","10319"
"2369","10319"
"2370","10319"
"2371","10318"
"2372","10319"
"2373","10319"
"2374","10315"
"2375","10319"
"2376","10318"
"2377","10315"
"2378","10318"
"2379","10318"
"2380","10318"
"2381","10318"
"2382","10318"
"2383","10318"
"2384","10318"
"2385","10318"
"2386","10318"
"2387","10318"
"2388","10318"
"2389","10318"
"2390","10318"
"2391","10318"
"2392","10318"
"2393","10318"
"2394","12681"
"2395","12681"
"2396","12687"
"2397","13057"
"2398","12681"
"2399","12689"
"2400","16356"
"2401","12689"
"2402","12687"
"2403","12685"
"2404","12685"
"2405","12685"
"2406","12685"
"2407","12681"
"2408","12689"
"2409","13057"
"2410","12689"
"2411","12689"
"2412","12689"
"2413","12689"
"2414","12689"
"2415","13057"
"2416","12687"
"2417","12687"
"2418","12689"
"2419","12687"
"2420","12685"
"2421","12685"
"2422","12685"
"2423","12685"
"2424","12685"
"2425","12687"
"2426","12681"
"2427","12685"
"2428","13053"
"2429","13053"
"2430","12685"
"2431","12685"
"2432","12685"
"2433","12681"
"2434","12681"
"2435","12681"
"2436","12685"
"2437","12687"
"2438","12687"
"2439","12689"
"2440","12685"
"2441","12681"
"2442","12681"
"2443","12681"
"2444","13053"
"2445","12685"
"2446","12689"
"2447","12687"
"2448","12683"
"2449","10315"
"2450","12681"
"2451","12683"
"2452","12683"
"2453","12621"
"2454","12681"
"2455","12683"
"2456","12685"
"2457","13053"
"2458","12621"
"2459","12683"
"2460","12683"
"2461","12621"
"2462","12683"
"2463","12683"
"2464","12619"
"2465","12683"
"2466","13053"
"2467","12681"
"2468","12683"
"2469","12683"
"2470","12685"
"2471","12619"
"2472","12683"
"2473","12683"
"2474","12683"
"2475","12683"
"2476","10315"
"2477","10315"
"2478","12683"
"2479","12683"
"2480","12683"
"2481","12683"
"2482","12621"
"2483","12683"
"2484","12683"
"2485","12681"
"2486","10315"
"2487","10315"
"2488","10315"
"2489","12683"
"2490","10315"
"2491","10315"
"2492","12619"
"2493","12621"
"2494","12619"
"2495","12619"
"2496","12627"
"2497","12627"
"2498","12621"
"2499","12621"
"2500","12627"
"2501","12627"
"2502","12619"
"2503","12627"
"2504","12627"
"2505","12627"
"2506","12621"
"2507","12683"
"2508","12621"
"2509","12621"
"2510","12621"
"2511","12621"
"2512","12621"
"2513","12627"
"2514","12627"
"2515","16356"
"2516","16356"
"2517","16356"
"2518","16356"
"2519","16356"
"2520","16356"
"2521","12627"
"2522","12627"
"2523","12627"
"2524","12627"
"2525","12619"
"2526","12619"
"2527","12623"
"2528","12623"
"2529","12623"
"2530","12623"
"2531","12623"
"2532","12619"
"2533","12619"
"2534","12619"
"2535","12619"
"2536","12619"
"2537","16356"
"2538","12685"
"2539","12685"
"2540","12627"
"2541","12619"
"2542","12619"
"2543","12619"
"2544","12623"
"2545","12619"
"2546","12619"
"2547","12621"
"2548","12621"
"2549","12621"
"2550","12621"
"2551","12621"
"2552","12627"
"2553","12621"
"2554","16356"
"2555","12621"
"2556","12619"
"2557","12621"
"2558","12623"
"2559","12623"
"2560","12627"
"2561","12623"
"2562","12623"
"2563","12623"
"2564","12623"
"2565","12627"
"2566","15366"
"2567","15366"
"2568","15366"
"2569","12623"
"2570","12623"
"2571","15366"
"2572","15366"
"2573","15366"
"2574","12623"
"2575","12623"
"2576","12623"
"2577","12623"
"2578","12623"
"2579","12623"
"2580","12623"
"2581","12623"
"2582","12627"
"2583","15366"
"2584","12623"
"2585","12623"
"2586","12623"
"2587","12621"
"2588","12623"
"2589","12623"
"2590","12623"
"2591","12623"
"2592","12623"
"2593","12623"
"2594","12623"
"2595","12621"
"2596","12623"
"2597","12623"
"2598","12623"
"2599","12623"
"2600","12623"
"2601","12623"
"2602","12623"
"2603","12623"
"2604","12623"
"2605","12623"
"2606","12623"
"2607","12627"
"2608","12555"
"2609","12683"
"2610","12555"
"2611","12555"
"2612","12555"
"2613","12555"
"2614","12555"
"2615","12555"
"2616","12555"
"2617","12555"
"2618","12555"
"2619","12555"
"2620","12555"
"2621","12557"
"2622","12557"
"2623","12555"
"2624","12623"
"2625","12557"
"2626","12557"
"2627","12557"
"2628","12683"
"2629","12557"
"2630","12559"
"2631","12559"
"2632","12559"
"2633","12557"
"2634","12557"
"2635","12555"
"2636","12555"
"2637","12621"
"2638","12683"
"2639","12489"
"2640","12555"
"2641","12555"
"2642","12555"
"2643","12555"
"2644","12557"
"2645","12557"
"2646","12557"
"2647","12557"
"2648","12557"
"2649","12557"
"2650","12557"
"2651","12557"
"2652","12555"
"2653","12555"
"2654","12555"
"2655","12555"
"2656","12557"
"2657","12557"
"2658","12555"
"2659","12555"
"2660","12555"
"2661","12555"
"2662","12555"
"2663","12555"
"2664","12459"
"2665","12489"
"2666","12489"
"2667","12589"
"2668","12489"
"2669","12555"
"2670","12559"
"2671","12557"
"2672","12489"
"2673","12439"
"2674","12459"
"2675","12459"
"2676","12439"
"2677","12459"
"2678","12459"
"2679","12439"
"2680","12439"
"2681","12439"
"2682","12459"
"2683","12555"
"2684","12555"
"2685","12555"
"2686","12587"
"2687","12587"
"2688","12587"
"2689","12587"
"2690","12587"
"2691","12587"
"2692","12587"
"2693","12587"
"2694","12587"
"2695","12587"
"2696","12587"
"2697","12587"
"2698","12559"
"2699","12587"
"2700","12587"
"2701","12587"
"2702","12587"
"2703","12589"
"2704","12587"
"2705","15566"
"2706","12589"
"2707","12589"
"2708","12589"
"2709","12589"
"2710","12589"
"2711","12589"
"2712","12589"
"2713","12589"
"2714","12589"
"2715","12589"
"2716","12589"
"2717","12589"
"2718","12589"
"2719","12589"
"2720","12589"
"2721","12589"
"2722","12589"
"2723","12589"
"2724","12589"
"2725","12559"
"2726","12559"
"2727","12559"
"2728","12559"
"2729","12559"
"2730","12559"
"2731","12559"
"2732","12559"
"2733","12559"
"2734","12589"
"2735","12589"
"2736","12527"
"2737","15738"
"2738","15738"
"2739","15738"
"2740","12527"
"2741","12527"
"2742","12527"
"2743","12527"
"2744","12527"
"2745","12527"
"2746","12526"
"2747","12527"
"2748","12527"
"2749","12527"
"2750","12527"
"2751","12526"
"2752","12557"
"2753","12557"
"2754","10245"
"2755","12435"
"2756","10245"
"2757","12435"
"2758","12435"
"2759","10997"
"2760","10245"
"2761","10245"
"2762","10245"
"2763","10245"
"2764","12435"
"2765","12435"
"2766","12435"
"2767","12435"
"2768","12459"
"2769","12437"
"2770","12459"
"2771","12439"
"2772","12437"
"2773","12437"
"2774","12437"
"2775","12459"
"2776","12459"
"2777","12437"
"2778","12487"
"2779","12487"
"2780","12437"
"2781","12437"
"2782","12437"
"2783","12437"
"2784","12459"
"2785","12459"
"2786","12437"
"2787","12439"
"2788","12459"
"2789","12439"
"2790","12439"
"2791","12439"
"2792","12439"
"2793","12439"
"2794","12439"
"2795","12487"
"2796","12439"
"2797","12439"
"2798","12489"
"2799","12489"
"2800","12489"
"2801","12489"
"2802","12489"
"2803","12489"
"2804","12489"
"2805","12489"
"2806","12489"
"2807","12487"
"2808","12487"
"2809","12439"
"2810","12439"
"2811","12487"
"2812","12487"
"2813","12439"
"2814","12439"
"2815","12487"
"2816","12489"
"2817","12524"
"2818","12489"
"2819","12357"
"2820","12357"
"2821","12487"
"2822","12487"
"2823","12487"
"2824","12487"
"2825","12487"
"2826","12487"
"2827","12437"
"2828","12057"
"2829","12439"
"2830","12439"
"2831","12439"
"2832","12439"
"2833","12439"
"2834","12487"
"2835","12487"
"2836","12439"
"2837","12487"
"2838","12524"
"2839","12489"
"2840","12487"
"2841","12487"
"2842","12437"
"2843","12489"
"2844","12489"
"2845","12489"
"2846","12524"
"2847","12524"
"2848","12524"
"2849","12529"
"2850","12524"
"2851","12524"
"2852","12529"
"2853","12355"
"2854","12355"
"2855","12524"
"2856","12524"
"2857","12524"
"2858","12489"
"2859","12524"
"2860","12524"
"2861","12524"
"2862","12524"
"2863","12489"
"2864","12526"
"2865","12524"
"2866","12524"
"2867","12489"
"2868","12489"
"2869","12524"
"2870","12524"
"2871","12524"
"2872","12529"
"2873","12526"
"2874","12529"
"2875","12529"
"2876","12526"
"2877","12526"
"2878","12526"
"2879","12526"
